source_video,colony,colony_treatment,newcomer_MC_n,newcomer_MD_n,newcomer_ratio,treatment_group,pair,tag_1,class_1,possible_original_tags_1,tag_2,class_2,possible_original_tags_2,interaction_type,cooccurrence_frames,interaction_frames
XZ_batch1_colony4_260507_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-10,1,MD,1,10,MC,10,MCMD,957,1
XZ_batch1_colony4_260507_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-11,1,MD,1,11,MC,11,MCMD,309,5
XZ_batch1_colony4_260507_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-12,1,MD,1,12,MC,12,MCMD,59,1
XZ_batch1_colony4_260507_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-13,1,MD,1,13,MD,13,MDMD,1444,1
XZ_batch1_colony4_260507_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-16,1,MD,1,16,H,91,HMD,223,2
XZ_batch1_colony4_260507_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-17,1,MD,1,17,Q,17,MDQ,638,44
XZ_batch1_colony4_260507_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-18,1,MD,1,18,H,81,HMD,870,5
XZ_batch1_colony4_260507_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-2,1,MD,1,2,MD,2,MDMD,209,12
XZ_batch1_colony4_260507_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-3,1,MD,1,3,MD,3,MDMD,641,32
XZ_batch1_colony4_260507_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-4,1,MD,1,4,MD,4,MDMD,502,5
XZ_batch1_colony4_260507_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-5,1,MD,1,5,MD,5,MDMD,603,9
XZ_batch1_colony4_260507_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-6,1,MD,1,6,MD,6,MDMD,658,6
