source_video,colony,colony_treatment,newcomer_MC_n,newcomer_MD_n,newcomer_ratio,treatment_group,pair,tag_1,class_1,possible_original_tags_1,tag_2,class_2,possible_original_tags_2,interaction_type,cooccurrence_frames,interaction_frames
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-10,1,MD,1,10,MC,10,MCMD,156,2
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-11,1,MD,1,11,MC,11,MCMD,2905,184
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-12,1,MD,1,12,MC,12,MCMD,1060,90
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-13,1,MD,1,13,MD,13,MDMD,1219,52
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-16,1,MD,1,16,H,91,HMD,1399,27
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-17,1,MD,1,17,Q,17,MDQ,1278,544
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-18,1,MD,1,18,H,81,HMD,3509,69
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-2,1,MD,1,2,MD,2,MDMD,654,412
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-3,1,MD,1,3,MD,3,MDMD,1020,210
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-4,1,MD,1,4,MD,4,MDMD,10,0
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-5,1,MD,1,5,MD,5,MDMD,1506,186
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-6,1,MD,1,6,MD,6,MDMD,2139,63
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-65,1,MD,1,65,H,65,HMD,263,24
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-66,1,MD,1,66,H,66,HMD,380,32
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-68,1,MD,1,68,H,"68,89",HMD,3185,791
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-69,1,MD,1,69,H,69,HMD,177,29
XZ_batch1_colony4_260513_1_crop_final_with_model_head_tail_1interval,colony4,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-74,1,MD,1,74,H,74,HMD,1392,5
