source_video,colony,colony_treatment,newcomer_MC_n,newcomer_MD_n,newcomer_ratio,treatment_group,pair,tag_1,class_1,possible_original_tags_1,tag_2,class_2,possible_original_tags_2,interaction_type,cooccurrence_frames,interaction_frames
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-12,1,H,1,12,H,12,HH,161,11
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-13,1,H,1,13,H,13,HH,374,20
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-14,1,H,1,14,H,14,HH,1040,0
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-15,1,H,1,15,H,15,HH,1592,6
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-16,1,H,1,16,H,16,HH,1563,22
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-17,1,H,1,17,H,17,HH,1821,60
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-19,1,H,1,19,AMBIGUOUS_H_MD,"19,61",AMBIGUOUS,1133,23
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-2,1,H,1,2,H,2,HH,1388,8
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-20,1,H,1,20,H,20,HH,729,2
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-21,1,H,1,21,H,21,HH,888,3
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-22,1,H,1,22,H,22,HH,989,31
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-24,1,H,1,24,H,24,HH,1046,2
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-28,1,H,1,28,H,28,HH,898,0
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-29,1,H,1,29,H,29,HH,697,50
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-3,1,H,1,3,H,3,HH,2,0
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-30,1,H,1,30,H,30,HH,1402,86
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-4,1,H,1,4,H,4,HH,650,27
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-51,1,H,1,51,MC,51,HMC,1133,20
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-52,1,H,1,52,MC,52,HMC,1273,59
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-54,1,H,1,54,MC,54,HMC,461,0
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-55,1,H,1,55,MC,55,HMC,840,1
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-56,1,H,1,56,MC,56,HMC,231,7
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-59,1,H,1,59,MC,59,HMC,231,29
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-6,1,H,1,6,H,6,HH,178,0
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-60,1,H,1,60,MC,60,HMC,1331,16
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-62,1,H,1,62,MD,62,HMD,174,0
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-64,1,H,1,64,MD,64,HMD,963,14
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-67,1,H,1,67,Q,67,HQ,500,0
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,1-8,1,H,1,8,H,8,HH,795,1
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-13,12,H,12,13,H,13,HH,132,21
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-14,12,H,12,14,H,14,HH,161,0
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-15,12,H,12,15,H,15,HH,272,76
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-16,12,H,12,16,H,16,HH,462,1
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-17,12,H,12,17,H,17,HH,159,0
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-19,12,H,12,19,AMBIGUOUS_H_MD,"19,61",AMBIGUOUS,284,4
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-2,12,H,12,2,H,2,HH,196,36
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-20,12,H,12,20,H,20,HH,26,0
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-21,12,H,12,21,H,21,HH,269,1
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-22,12,H,12,22,H,22,HH,632,70
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-24,12,H,12,24,H,24,HH,243,13
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-28,12,H,12,28,H,28,HH,36,0
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-29,12,H,12,29,H,29,HH,198,10
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-30,12,H,12,30,H,30,HH,416,6
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-4,12,H,12,4,H,4,HH,38,0
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-51,12,H,12,51,MC,51,HMC,354,0
XZ_batch1_colony6_260509_1_crop_final_with_model_head_tail_1interval,colony6,Antibiotic,7,3,MC7_MD3,Antibiotic_MC7_MD3,12-52,12,H,12,52,MC,52,HMC,624,6
