source_video,colony,colony_treatment,newcomer_MC_n,newcomer_MD_n,newcomer_ratio,treatment_group,pair,tag_1,class_1,possible_original_tags_1,tag_2,class_2,possible_original_tags_2,interaction_type,cooccurrence_frames,interaction_frames
XZ_batch1_colony1_260514_1_crop_final_with_model_head_tail_1interval,colony1,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,10-2,10,H,10,2,H,2,HH,1,0
XZ_batch1_colony1_260514_1_crop_final_with_model_head_tail_1interval,colony1,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,10-4,10,H,10,4,H,4,HH,5,0
XZ_batch1_colony1_260514_1_crop_final_with_model_head_tail_1interval,colony1,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,10-45,10,H,10,45,MD,45,HMD,3,0
XZ_batch1_colony1_260514_1_crop_final_with_model_head_tail_1interval,colony1,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,10-46,10,H,10,46,MD,46,HMD,1,0
XZ_batch1_colony1_260514_1_crop_final_with_model_head_tail_1interval,colony1,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,10-66,10,H,10,66,H,99,HH,76,0
XZ_batch1_colony1_260514_1_crop_final_with_model_head_tail_1interval,colony1,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,10-80,10,H,10,80,H,80,HH,2,0
XZ_batch1_colony1_260514_1_crop_final_with_model_head_tail_1interval,colony1,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,10-82,10,H,10,82,H,82,HH,8,0
XZ_batch1_colony1_260514_1_crop_final_with_model_head_tail_1interval,colony1,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,10-85,10,H,10,85,H,85,HH,2,0
XZ_batch1_colony1_260514_1_crop_final_with_model_head_tail_1interval,colony1,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,10-90,10,H,10,90,H,90,HH,1,0
XZ_batch1_colony1_260514_1_crop_final_with_model_head_tail_1interval,colony1,Antibiotic,3,7,MC3_MD7,Antibiotic_MC3_MD7,10-94,10,H,10,94,H,94,HH,80,5
