source_video,colony,colony_treatment,newcomer_MC_n,newcomer_MD_n,newcomer_ratio,treatment_group,pair,tag_1,class_1,possible_original_tags_1,tag_2,class_2,possible_original_tags_2,interaction_type,cooccurrence_frames,interaction_frames
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-100,1,MD,1,100,MD,100,MDMD,17,1
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-13,1,MD,1,13,H,13,HMD,70,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-16,1,MD,1,16,MC,91,MCMD,212,6
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-19,1,MD,1,19,H,19,HMD,435,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-27,1,MD,1,27,H,27,HMD,423,29
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-28,1,MD,1,28,H,28,HMD,398,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-3,1,MD,1,3,MD,3,MDMD,429,2
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-31,1,MD,1,31,H,31,HMD,322,1
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-32,1,MD,1,32,H,32,HMD,352,1
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-33,1,MD,1,33,H,33,HMD,4,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-34,1,MD,1,34,H,34,HMD,907,86
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-35,1,MD,1,35,H,35,HMD,348,1
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-36,1,MD,1,36,H,36,HMD,136,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-39,1,MD,1,39,H,39,HMD,455,29
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-4,1,MD,1,4,MD,4,MDMD,329,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-40,1,MD,1,40,H,40,HMD,353,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-50,1,MD,1,50,H,50,HMD,378,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-51,1,MD,1,51,H,51,HMD,274,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-55,1,MD,1,55,H,55,HMD,179,1
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-56,1,MD,1,56,H,56,HMD,2,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-59,1,MD,1,59,H,59,HMD,139,3
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-60,1,MD,1,60,H,60,HMD,175,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-69,1,MD,1,69,H,69,HMD,351,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-70,1,MD,1,70,H,70,HMD,139,1
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-80,1,MD,1,80,Q,80,MDQ,309,3
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-90,1,MD,1,90,MC,90,MCMD,149,1
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-92,1,MD,1,92,MC,92,MCMD,97,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-93,1,MD,1,93,MD,93,MDMD,89,1
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,1-94,1,MD,1,94,MD,94,MDMD,132,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-13,100,MD,100,13,H,13,HMD,54,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-16,100,MD,100,16,MC,91,MCMD,72,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-19,100,MD,100,19,H,19,HMD,24,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-27,100,MD,100,27,H,27,HMD,98,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-28,100,MD,100,28,H,28,HMD,97,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-3,100,MD,100,3,MD,3,MDMD,214,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-31,100,MD,100,31,H,31,HMD,56,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-32,100,MD,100,32,H,32,HMD,36,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-33,100,MD,100,33,H,33,HMD,1,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-34,100,MD,100,34,H,34,HMD,200,55
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-35,100,MD,100,35,H,35,HMD,149,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-36,100,MD,100,36,H,36,HMD,23,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-39,100,MD,100,39,H,39,HMD,169,1
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-4,100,MD,100,4,MD,4,MDMD,62,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-40,100,MD,100,40,H,40,HMD,82,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-50,100,MD,100,50,H,50,HMD,238,2
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-51,100,MD,100,51,H,51,HMD,77,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-55,100,MD,100,55,H,55,HMD,111,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-56,100,MD,100,56,H,56,HMD,2,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-59,100,MD,100,59,H,59,HMD,54,0
XZ_batch2_colony10_260605_1_crop_final_with_model_head_tail_1interval,colony10,Sucrose,3,7,MC3_MD7,Sucrose_MC3_MD7,100-60,100,MD,100,60,H,60,HMD,111,12
